IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI00111470	269	o10-32i	o(1-10=10) i(32-269=238)	o(1-10=10)	i(32-269=238)	10	238	10	238
IPI00112507	238	o10-32i	o(1-10=10) i(32-238=207)	o(1-10=10)	i(32-238=207)	10	207	10	207
IPI00116489	152	o10-32i	o(1-10=10) i(32-152=121)	o(1-10=10)	i(32-152=121)	10	121	10	121
IPI00116749	130	o10-32i	o(1-10=10) i(32-130=99)	o(1-10=10)	i(32-130=99)	10	99	10	99
IPI00117141	148	o10-32i	o(1-10=10) i(32-148=117)	o(1-10=10)	i(32-148=117)	10	117	10	117
IPI00118788	119	o10-32i	o(1-10=10) i(32-119=88)	o(1-10=10)	i(32-119=88)	10	88	10	88
IPI00123852	219	o10-32i	o(1-10=10) i(32-219=188)	o(1-10=10)	i(32-219=188)	10	188	10	188
IPI00125887	296	o10-32i	o(1-10=10) i(32-296=265)	o(1-10=10)	i(32-296=265)	10	265	10	265
IPI00127393	374	o10-32i	o(1-10=10) i(32-374=343)	o(1-10=10)	i(32-374=343)	10	343	10	343
IPI00127451	397	o10-32i	o(1-10=10) i(32-397=366)	o(1-10=10)	i(32-397=366)	10	366	10	366
IPI00127648	192	o10-32i	o(1-10=10) i(32-192=161)	o(1-10=10)	i(32-192=161)	10	161	10	161
IPI00130066	88	o10-32i	o(1-10=10) i(32-88=57)	o(1-10=10)	i(32-88=57)	10	57	10	57
IPI00135071	243	o10-32i	o(1-10=10) i(32-243=212)	o(1-10=10)	i(32-243=212)	10	212	10	212
IPI00135405	98	o10-32i	o(1-10=10) i(32-98=67)	o(1-10=10)	i(32-98=67)	10	67	10	67
IPI00153850	43	o10-32i	o(1-10=10) i(32-43=12)	o(1-10=10)	i(32-43=12)	10	12	10	12
IPI00222125	262	o10-32i	o(1-10=10) i(32-262=231)	o(1-10=10)	i(32-262=231)	10	231	10	231
IPI00226218	244	o10-32i	o(1-10=10) i(32-244=213)	o(1-10=10)	i(32-244=213)	10	213	10	213
IPI00228264	157	o10-32i	o(1-10=10) i(32-157=126)	o(1-10=10)	i(32-157=126)	10	126	10	126
IPI00317682	109	o10-32i	o(1-10=10) i(32-109=78)	o(1-10=10)	i(32-109=78)	10	78	10	78
IPI00407327	200	o10-32i	o(1-10=10) i(32-200=169)	o(1-10=10)	i(32-200=169)	10	169	10	169
IPI00410756	180	o10-32i	o(1-10=10) i(32-180=149)	o(1-10=10)	i(32-180=149)	10	149	10	149
IPI00420727	180	o10-32i	o(1-10=10) i(32-180=149)	o(1-10=10)	i(32-180=149)	10	149	10	149
IPI00462522	47	o10-32i	o(1-10=10) i(32-47=16)	o(1-10=10)	i(32-47=16)	10	16	10	16
IPI00462769	76	o10-32i	o(1-10=10) i(32-76=45)	o(1-10=10)	i(32-76=45)	10	45	10	45
IPI00467465	192	o10-32i	o(1-10=10) i(32-192=161)	o(1-10=10)	i(32-192=161)	10	161	10	161
IPI00467966	187	o10-32i	o(1-10=10) i(32-187=156)	o(1-10=10)	i(32-187=156)	10	156	10	156
IPI00553811	152	o10-32i	o(1-10=10) i(32-152=121)	o(1-10=10)	i(32-152=121)	10	121	10	121
IPI00622381	48	o10-32i	o(1-10=10) i(32-48=17)	o(1-10=10)	i(32-48=17)	10	17	10	17
IPI00623269	101	o10-32i	o(1-10=10) i(32-101=70)	o(1-10=10)	i(32-101=70)	10	70	10	70
IPI00648180	226	o10-32i	o(1-10=10) i(32-226=195)	o(1-10=10)	i(32-226=195)	10	195	10	195
IPI00648872	42	o10-32i	o(1-10=10) i(32-42=11)	o(1-10=10)	i(32-42=11)	10	11	10	11
IPI00649335	433	o10-32i	o(1-10=10) i(32-433=402)	o(1-10=10)	i(32-433=402)	10	402	10	402
IPI00649344	170	o10-32i	o(1-10=10) i(32-170=139)	o(1-10=10)	i(32-170=139)	10	139	10	139
IPI00649446	106	o10-32i	o(1-10=10) i(32-106=75)	o(1-10=10)	i(32-106=75)	10	75	10	75
IPI00652155	111	o10-32i	o(1-10=10) i(32-111=80)	o(1-10=10)	i(32-111=80)	10	80	10	80
IPI00652202	82	o10-32i	o(1-10=10) i(32-82=51)	o(1-10=10)	i(32-82=51)	10	51	10	51
IPI00652872	39	o10-32i	o(1-10=10) i(32-39=8)	o(1-10=10)	i(32-39=8)	10	8	10	8
IPI00653010	78	o10-32i	o(1-10=10) i(32-78=47)	o(1-10=10)	i(32-78=47)	10	47	10	47
IPI00653157	84	o10-32i	o(1-10=10) i(32-84=53)	o(1-10=10)	i(32-84=53)	10	53	10	53
IPI00656253	105	o10-32i	o(1-10=10) i(32-105=74)	o(1-10=10)	i(32-105=74)	10	74	10	74
IPI00754431	68	o10-32i	o(1-10=10) i(32-68=37)	o(1-10=10)	i(32-68=37)	10	37	10	37
IPI00755262	246	o10-32i	o(1-10=10) i(32-246=215)	o(1-10=10)	i(32-246=215)	10	215	10	215
IPI00757760	82	o10-32i	o(1-10=10) i(32-82=51)	o(1-10=10)	i(32-82=51)	10	51	10	51
IPI00757927	87	o10-32i	o(1-10=10) i(32-87=56)	o(1-10=10)	i(32-87=56)	10	56	10	56
IPI00758410	72	o10-32i	o(1-10=10) i(32-72=41)	o(1-10=10)	i(32-72=41)	10	41	10	41
IPI00762526	102	o10-32i	o(1-10=10) i(32-102=71)	o(1-10=10)	i(32-102=71)	10	71	10	71
IPI00776419	106	o10-32i	o(1-10=10) i(32-106=75)	o(1-10=10)	i(32-106=75)	10	75	10	75
IPI00808018	68	o10-32i	o(1-10=10) i(32-68=37)	o(1-10=10)	i(32-68=37)	10	37	10	37
IPI00828862	166	o10-32i	o(1-10=10) i(32-166=135)	o(1-10=10)	i(32-166=135)	10	135	10	135
IPI00830431	105	o10-32i	o(1-10=10) i(32-105=74)	o(1-10=10)	i(32-105=74)	10	74	10	74
IPI00831054	191	o10-32i	o(1-10=10) i(32-191=160)	o(1-10=10)	i(32-191=160)	10	160	10	160
IPI00850436	229	o10-32i	o(1-10=10) i(32-229=198)	o(1-10=10)	i(32-229=198)	10	198	10	198
IPI00853967	181	o10-32i	o(1-10=10) i(32-181=150)	o(1-10=10)	i(32-181=150)	10	150	10	150
IPI00856824	66	o10-32i	o(1-10=10) i(32-66=35)	o(1-10=10)	i(32-66=35)	10	35	10	35
IPI00857623	153	o10-32i	o(1-10=10) i(32-153=122)	o(1-10=10)	i(32-153=122)	10	122	10	122
IPI00858127	66	o10-32i	o(1-10=10) i(32-66=35)	o(1-10=10)	i(32-66=35)	10	35	10	35
IPI00877337	314	o10-32i	o(1-10=10) i(32-314=283)	o(1-10=10)	i(32-314=283)	10	283	10	283
IPI00880610	229	o10-32i	o(1-10=10) i(32-229=198)	o(1-10=10)	i(32-229=198)	10	198	10	198
IPI00881623	60	o10-32i	o(1-10=10) i(32-60=29)	o(1-10=10)	i(32-60=29)	10	29	10	29
IPI00885761	103	o10-32i	o(1-10=10) i(32-103=72)	o(1-10=10)	i(32-103=72)	10	72	10	72
IPI00885900	238	o10-32i	o(1-10=10) i(32-238=207)	o(1-10=10)	i(32-238=207)	10	207	10	207
IPI00889236	147	o10-32i	o(1-10=10) i(32-147=116)	o(1-10=10)	i(32-147=116)	10	116	10	116
IPI00918077	202	o10-32i	o(1-10=10) i(32-202=171)	o(1-10=10)	i(32-202=171)	10	171	10	171
IPI00918698	46	o10-32i	o(1-10=10) i(32-46=15)	o(1-10=10)	i(32-46=15)	10	15	10	15
IPI00919199	73	o10-32i	o(1-10=10) i(32-73=42)	o(1-10=10)	i(32-73=42)	10	42	10	42
IPI00923029	171	o10-32i	o(1-10=10) i(32-171=140)	o(1-10=10)	i(32-171=140)	10	140	10	140
IPI00930857	148	o10-32i	o(1-10=10) i(32-148=117)	o(1-10=10)	i(32-148=117)	10	117	10	117
IPI00938435	243	o10-32i	o(1-10=10) i(32-243=212)	o(1-10=10)	i(32-243=212)	10	212	10	212
IPI00943456	85	o10-32i	o(1-10=10) i(32-85=54)	o(1-10=10)	i(32-85=54)	10	54	10	54
IPI00944131	166	o10-32i	o(1-10=10) i(32-166=135)	o(1-10=10)	i(32-166=135)	10	135	10	135
IPI00944789	377	o10-32i	o(1-10=10) i(32-377=346)	o(1-10=10)	i(32-377=346)	10	346	10	346
IPI00955150	65	o10-32i	o(1-10=10) i(32-65=34)	o(1-10=10)	i(32-65=34)	10	34	10	34
IPI00970189	130	o10-32i	o(1-10=10) i(32-130=99)	o(1-10=10)	i(32-130=99)	10	99	10	99
IPI00974820	81	o10-32i	o(1-10=10) i(32-81=50)	o(1-10=10)	i(32-81=50)	10	50	10	50
IPI00975236	242	o10-32i	o(1-10=10) i(32-242=211)	o(1-10=10)	i(32-242=211)	10	211	10	211
IPI00986196	113	o10-32i	o(1-10=10) i(32-113=82)	o(1-10=10)	i(32-113=82)	10	82	10	82
IPI00988661	292	o10-32i	o(1-10=10) i(32-292=261)	o(1-10=10)	i(32-292=261)	10	261	10	261
IPI00988933	181	o10-32i	o(1-10=10) i(32-181=150)	o(1-10=10)	i(32-181=150)	10	150	10	150
IPI00989156	93	o10-32i	o(1-10=10) i(32-93=62)	o(1-10=10)	i(32-93=62)	10	62	10	62
IPI00989357	101	o10-32i	o(1-10=10) i(32-101=70)	o(1-10=10)	i(32-101=70)	10	70	10	70
IPI00989591	181	o10-32i	o(1-10=10) i(32-181=150)	o(1-10=10)	i(32-181=150)	10	150	10	150
IPI00989730	266	o10-32i	o(1-10=10) i(32-266=235)	o(1-10=10)	i(32-266=235)	10	235	10	235
IPI00990280	63	o10-32i	o(1-10=10) i(32-63=32)	o(1-10=10)	i(32-63=32)	10	32	10	32
IPI00990766	81	o10-32i	o(1-10=10) i(32-81=50)	o(1-10=10)	i(32-81=50)	10	50	10	50
IPI01019209	37	o10-32i	o(1-10=10) i(32-37=6)	o(1-10=10)	i(32-37=6)	10	6	10	6
IPI01019232	38	o10-32i	o(1-10=10) i(32-38=7)	o(1-10=10)	i(32-38=7)	10	7	10	7
IPI01026617	137	o10-32i	o(1-10=10) i(32-137=106)	o(1-10=10)	i(32-137=106)	10	106	10	106
IPI01026906	71	o10-32i	o(1-10=10) i(32-71=40)	o(1-10=10)	i(32-71=40)	10	40	10	40
IPI00121974	188	o10-31i90-109o	o(1-10=10) i(31-90=60) o(109-188=8)	o(1-10=10)	o(109-188=80)	10	80	45	60
IPI00227448	337	o10-31i43-65o80-102i123-145o174-196i243-260o	o(1-10=10) i(31-43=13) o(65-80=16) i(102-123=22) o(145-174=30) i(196-243=48) o(260-337=6)	o(1-10=10)	o(260-337=78)	10	78	33	27
IPI00173195	199	o10-31i	o(1-10=10) i(31-199=169)	o(1-10=10)	i(31-199=169)	10	169	10	169
IPI00340501	253	o10-31i	o(1-10=10) i(31-253=223)	o(1-10=10)	i(31-253=223)	10	223	10	223
IPI00356611	150	o10-31i	o(1-10=10) i(31-150=120)	o(1-10=10)	i(31-150=120)	10	120	10	120
IPI00607989	189	o10-31i	o(1-10=10) i(31-189=159)	o(1-10=10)	i(31-189=159)	10	159	10	159
IPI00808283	249	o10-31i	o(1-10=10) i(31-249=219)	o(1-10=10)	i(31-249=219)	10	219	10	219
IPI00970044	64	o10-31i	o(1-10=10) i(31-64=34)	o(1-10=10)	i(31-64=34)	10	34	10	34
IPI00970115	69	o10-31i	o(1-10=10) i(31-69=39)	o(1-10=10)	i(31-69=39)	10	39	10	39
IPI00970188	235	o10-31i	o(1-10=10) i(31-235=205)	o(1-10=10)	i(31-235=205)	10	205	10	205
IPI00987779	85	o10-31i	o(1-10=10) i(31-85=55)	o(1-10=10)	i(31-85=55)	10	55	10	55
IPI00226856	173	o103-125i145-167o	o(1-103=103) i(125-145=21) o(167-173=22)	o(1-103=103)	o(167-173=7)	103	7	55	21
IPI00321717	697	o103-125i138-160o180-202i222-244o366-388i409-431o485-507i527-546o550-572i	o(1-103=103) i(125-138=14) o(160-180=21) i(202-222=21) o(244-366=123) i(388-409=22) o(431-485=55) i(507-527=21) o(546-550=5) i(572-697=126)	o(1-103=103)	i(572-697=126)	103	126	61	40
IPI00990719	624	o103-125i138-160o180-202i222-244o366-388i409-431o435-457i469-486o491-513i	o(1-103=103) i(125-138=14) o(160-180=21) i(202-222=21) o(244-366=123) i(388-409=22) o(431-435=5) i(457-469=13) o(486-491=6) i(513-624=112)	o(1-103=103)	i(513-624=112)	103	112	51	36
IPI00751675	347	o103-125i138-160o180-199i220-242o276-298i311-330o	o(1-103=103) i(125-138=14) o(160-180=21) i(199-220=22) o(242-276=35) i(298-311=14) o(330-347=13)	o(1-103=103)	o(330-347=18)	103	18	44	16
IPI00658619	494	o103-125i138-160o180-199i220-242o276-298i311-328o338-355i360-382o449-471i	o(1-103=103) i(125-138=14) o(160-180=21) i(199-220=22) o(242-276=35) i(298-311=14) o(328-338=11) i(355-360=6) o(382-449=68) i(471-494=24)	o(1-103=103)	i(471-494=24)	103	24	47	16
IPI00923105	494	o103-125i138-160o180-199i220-242o276-298i311-328o338-355i360-382o414-436i449-471o	o(1-103=103) i(125-138=14) o(160-180=21) i(199-220=22) o(242-276=35) i(298-311=14) o(328-338=11) i(355-360=6) o(382-414=33) i(436-449=14) o(471-494=72)	o(1-103=103)	o(471-494=24)	103	24	37	14
IPI00990415	252	o103-125i130-152o172-194i201-223o227-249i	o(1-103=103) i(125-130=6) o(152-172=21) i(194-201=8) o(223-227=5) i(249-252=4)	o(1-103=103)	i(249-252=4)	103	4	43	6
IPI00856212	189	o103-125i	o(1-103=103) i(125-189=65)	o(1-103=103)	i(125-189=65)	103	65	103	65
IPI00989810	167	o103-125i	o(1-103=103) i(125-167=43)	o(1-103=103)	i(125-167=43)	103	43	103	43
IPI00119466	307	o10-30i67-86o106-125i163-185o200-222i	o(1-10=10) i(30-67=38) o(86-106=21) i(125-163=39) o(185-200=16) i(222-307=86)	o(1-10=10)	i(222-307=86)	10	86	15	54
IPI00121678	359	o10-30i57-79o83-105i110-129o149-171i178-200o215-237i246-268o278-299i	o(1-10=10) i(30-57=28) o(79-83=5) i(105-110=6) o(129-149=21) i(171-178=8) o(200-215=16) i(237-246=10) o(268-278=11) i(299-359=61)	o(1-10=10)	i(299-359=61)	10	61	12	22
IPI00895543	130	o10-30i57-79o83-105i	o(1-10=10) i(30-57=28) o(79-83=5) i(105-130=26)	o(1-10=10)	i(105-130=26)	10	26	7	27
IPI00895540	127	o10-30i54-76o	o(1-10=10) i(30-54=25) o(76-127=26)	o(1-10=10)	o(76-127=52)	10	52	31	25
IPI00128459	413	o10-30i43-65o	o(1-10=10) i(30-43=14) o(65-413=26)	o(1-10=10)	o(65-413=349)	10	349	179	14
IPI01008394	384	o10-30i43-65o	o(1-10=10) i(30-43=14) o(65-384=26)	o(1-10=10)	o(65-384=320)	10	320	165	14
IPI01027835	294	o10-30i160-182o192-214i227-249o	o(1-10=10) i(30-160=131) o(182-192=11) i(214-227=14) o(249-294=8)	o(1-10=10)	o(249-294=46)	10	46	22	72
IPI00989486	294	o10-30i133-150o160-182i189-211o231-253i	o(1-10=10) i(30-133=104) o(150-160=11) i(182-189=8) o(211-231=21) i(253-294=42)	o(1-10=10)	i(253-294=42)	10	42	14	51
IPI00109542	316	o10-30i132-149o159-181i188-210o225-247i	o(1-10=10) i(30-132=103) o(149-159=11) i(181-188=8) o(210-225=16) i(247-316=70)	o(1-10=10)	i(247-316=70)	10	70	12	60
IPI00462653	79	o10-30i	o(1-10=10) i(30-79=50)	o(1-10=10)	i(30-79=50)	10	50	10	50
IPI00653465	121	o10-29i68-90o	o(1-10=10) i(29-68=40) o(90-121=8)	o(1-10=10)	o(90-121=32)	10	32	21	40
IPI00885985	421	o10-29i50-72o118-140i153-175o190-212i217-239o254-276i	o(1-10=10) i(29-50=22) o(72-118=47) i(140-153=14) o(175-190=16) i(212-217=6) o(239-254=16) i(276-421=146)	o(1-10=10)	i(276-421=146)	10	146	22	47
IPI00988822	114	o10-29i50-72o	o(1-10=10) i(29-50=22) o(72-114=14)	o(1-10=10)	o(72-114=43)	10	43	26	22
IPI00928223	240	o10-29i42-61o65-84i96-118o141-163i184-206o	o(1-10=10) i(29-42=14) o(61-65=5) i(84-96=13) o(118-141=24) i(163-184=22) o(206-240=146)	o(1-10=10)	o(206-240=35)	10	35	18	16
IPI00135746	1471	o10-29i42-61o	o(1-10=10) i(29-42=14) o(61-1471=13)	o(1-10=10)	o(61-1471=1411)	10	1411	710	14
IPI00808296	537	o10-29i41-63o98-120i140-162o199-221i303-325o365-387i407-429o486-508i	o(1-10=10) i(29-41=13) o(63-98=36) i(120-140=21) o(162-199=38) i(221-303=83) o(325-365=41) i(387-407=21) o(429-486=58) i(508-537=30)	o(1-10=10)	i(508-537=30)	10	30	36	33
IPI00126911	141	o10-29i41-63o83-105i	o(1-10=10) i(29-41=13) o(63-83=21) i(105-141=37)	o(1-10=10)	i(105-141=37)	10	37	15	25
IPI00124399	122	o10-29i41-63o	o(1-10=10) i(29-41=13) o(63-122=37)	o(1-10=10)	o(63-122=60)	10	60	35	13
IPI00153486	298	o10-29i41-58o126-148i182-204o234-256i263-285o	o(1-10=10) i(29-41=13) o(58-126=69) i(148-182=35) o(204-234=31) i(256-263=8) o(285-298=21)	o(1-10=10)	o(285-298=14)	10	14	31	18
IPI00312139	348	o10-29i38-60o64-86i93-115o125-144i191-213o233-255i267-289o294-316i323-345o	o(1-10=10) i(29-38=10) o(60-64=5) i(86-93=8) o(115-125=11) i(144-191=48) o(213-233=21) i(255-267=13) o(289-294=6) i(316-323=8) o(345-348=72)	o(1-10=10)	o(345-348=4)	10	4	9	17
IPI00986079	191	o10-29i36-58o78-100i141-163o168-190i	o(1-10=10) i(29-36=8) o(58-78=21) i(100-141=42) o(163-168=6) i(190-191=2)	o(1-10=10)	i(190-191=2)	10	2	12	17
IPI00894735	93	o10-29i36-58o63-82i	o(1-10=10) i(29-36=8) o(58-63=6) i(82-93=12)	o(1-10=10)	i(82-93=12)	10	12	8	10
IPI00881225	206	o10-29i36-58o	o(1-10=10) i(29-36=8) o(58-206=12)	o(1-10=10)	o(58-206=149)	10	149	79	8
IPI00974781	70	o10-29i36-58o	o(1-10=10) i(29-36=8) o(58-70=12)	o(1-10=10)	o(58-70=13)	10	13	11	8
IPI00880506	57	o10-29i36-55o	o(1-10=10) i(29-36=8) o(55-57=12)	o(1-10=10)	o(55-57=3)	10	3	6	8
IPI00223178	366	o10-29i36-54o64-83i255-277o287-309i	o(1-10=10) i(29-36=8) o(54-64=11) i(83-255=173) o(277-287=11) i(309-366=58)	o(1-10=10)	i(309-366=58)	10	58	10	79
IPI00475300	211	o10-29i34-56o80-99i104-126o161-178i	o(1-10=10) i(29-34=6) o(56-80=25) i(99-104=6) o(126-161=36) i(178-211=34)	o(1-10=10)	i(178-211=34)	10	34	23	15
IPI00127874	317	o10-29i31-53o58-77i84-106o199-221i242-264o274-296i	o(1-10=10) i(29-31=3) o(53-58=6) i(77-84=8) o(106-199=94) i(221-242=22) o(264-274=11) i(296-317=22)	o(1-10=10)	i(296-317=22)	10	22	30	13
IPI00308263	352	o10-29i237-259o	o(1-10=10) i(29-237=209) o(259-352=8)	o(1-10=10)	o(259-352=94)	10	94	52	209
IPI00378245	287	o10-29i227-249o	o(1-10=10) i(29-227=199) o(249-287=8)	o(1-10=10)	o(249-287=39)	10	39	24	199
IPI00318326	212	o10-29i161-183o	o(1-10=10) i(29-161=133) o(183-212=8)	o(1-10=10)	o(183-212=30)	10	30	20	133
IPI00649020	186	o10-29i160-182o	o(1-10=10) i(29-160=132) o(182-186=8)	o(1-10=10)	o(182-186=5)	10	5	7	132
IPI00153300	563	o10-29i124-146o	o(1-10=10) i(29-124=96) o(146-563=8)	o(1-10=10)	o(146-563=418)	10	418	214	96
IPI00120090	460	o10-29i102-124o134-156i169-191o196-218i259-281o296-318i325-344o349-371i384-406o411-433i	o(1-10=10) i(29-102=74) o(124-134=11) i(156-169=14) o(191-196=6) i(218-259=42) o(281-296=16) i(318-325=8) o(344-349=6) i(371-384=14) o(406-411=6) i(433-460=28)	o(1-10=10)	i(433-460=28)	10	28	9	30
IPI00133579	161	o10-29i101-123o127-149i	o(1-10=10) i(29-101=73) o(123-127=5) i(149-161=13)	o(1-10=10)	i(149-161=13)	10	13	7	43
IPI00114831	55	o10-29i	o(1-10=10) i(29-55=27)	o(1-10=10)	i(29-55=27)	10	27	10	27
IPI00120559	99	o10-29i	o(1-10=10) i(29-99=71)	o(1-10=10)	i(29-99=71)	10	71	10	71
IPI00222542	76	o10-29i	o(1-10=10) i(29-76=48)	o(1-10=10)	i(29-76=48)	10	48	10	48
IPI00229172	99	o10-29i	o(1-10=10) i(29-99=71)	o(1-10=10)	i(29-99=71)	10	71	10	71
IPI00323906	166	o10-29i	o(1-10=10) i(29-166=138)	o(1-10=10)	i(29-166=138)	10	138	10	138
IPI00403057	118	o10-29i	o(1-10=10) i(29-118=90)	o(1-10=10)	i(29-118=90)	10	90	10	90
IPI00649724	123	o10-29i	o(1-10=10) i(29-123=95)	o(1-10=10)	i(29-123=95)	10	95	10	95
IPI00653777	90	o10-29i	o(1-10=10) i(29-90=62)	o(1-10=10)	i(29-90=62)	10	62	10	62
IPI00654312	71	o10-29i	o(1-10=10) i(29-71=43)	o(1-10=10)	i(29-71=43)	10	43	10	43
IPI00755504	76	o10-29i	o(1-10=10) i(29-76=48)	o(1-10=10)	i(29-76=48)	10	48	10	48
IPI00758249	97	o10-29i	o(1-10=10) i(29-97=69)	o(1-10=10)	i(29-97=69)	10	69	10	69
IPI00849476	76	o10-29i	o(1-10=10) i(29-76=48)	o(1-10=10)	i(29-76=48)	10	48	10	48
IPI00857018	204	o10-29i	o(1-10=10) i(29-204=176)	o(1-10=10)	i(29-204=176)	10	176	10	176
IPI00857758	122	o10-29i	o(1-10=10) i(29-122=94)	o(1-10=10)	i(29-122=94)	10	94	10	94
IPI00880635	47	o10-29i	o(1-10=10) i(29-47=19)	o(1-10=10)	i(29-47=19)	10	19	10	19
IPI00881519	30	o10-29i	o(1-10=10) i(29-30=2)	o(1-10=10)	i(29-30=2)	10	2	10	2
IPI00881609	57	o10-29i	o(1-10=10) i(29-57=29)	o(1-10=10)	i(29-57=29)	10	29	10	29
IPI00922964	69	o10-29i	o(1-10=10) i(29-69=41)	o(1-10=10)	i(29-69=41)	10	41	10	41
IPI00975054	30	o10-29i	o(1-10=10) i(29-30=2)	o(1-10=10)	i(29-30=2)	10	2	10	2
IPI00986023	142	o10-29i	o(1-10=10) i(29-142=114)	o(1-10=10)	i(29-142=114)	10	114	10	114
IPI00988068	62	o10-29i	o(1-10=10) i(29-62=34)	o(1-10=10)	i(29-62=34)	10	34	10	34
IPI01027087	44	o10-29i	o(1-10=10) i(29-44=16)	o(1-10=10)	i(29-44=16)	10	16	10	16
IPI00655009	928	o10-28i77-99o167-189i202-224o229-251i752-774o789-808i828-850o860-882i903-925o	o(1-10=10) i(28-77=50) o(99-167=69) i(189-202=14) o(224-229=6) i(251-752=502) o(774-789=16) i(808-828=21) o(850-860=11) i(882-903=22) o(925-928=28)	o(1-10=10)	o(925-928=4)	10	4	19	121
IPI00954666	921	o10-28i77-99o167-189i202-224o229-251i745-767o782-801i821-843o853-875i896-918o	o(1-10=10) i(28-77=50) o(99-167=69) i(189-202=14) o(224-229=6) i(251-745=495) o(767-782=16) i(801-821=21) o(843-853=11) i(875-896=22) o(918-921=28)	o(1-10=10)	o(918-921=4)	10	4	19	120
IPI00987326	122	o10-28i35-57o72-94i	o(1-10=10) i(28-35=8) o(57-72=16) i(94-122=29)	o(1-10=10)	i(94-122=29)	10	29	13	18
IPI00971197	326	o10-28i30-52o67-89i142-164o199-221i242-264o274-296i	o(1-10=10) i(28-30=3) o(52-67=16) i(89-142=54) o(164-199=36) i(221-242=22) o(264-274=11) i(296-326=31)	o(1-10=10)	i(296-326=31)	10	31	18	27
IPI00990209	323	o10-28i30-52o62-84i104-126o199-221i242-264o274-296i	o(1-10=10) i(28-30=3) o(52-62=11) i(84-104=21) o(126-199=74) i(221-242=22) o(264-274=11) i(296-323=28)	o(1-10=10)	i(296-323=28)	10	28	26	18
IPI00457783	111	o10-28i	o(1-10=10) i(28-111=84)	o(1-10=10)	i(28-111=84)	10	84	10	84
IPI00755407	89	o10-28i	o(1-10=10) i(28-89=62)	o(1-10=10)	i(28-89=62)	10	62	10	62
IPI00918104	38	o10-28i	o(1-10=10) i(28-38=11)	o(1-10=10)	i(28-38=11)	10	11	10	11
IPI00956853	29	o10-28i	o(1-10=10) i(28-29=2)	o(1-10=10)	i(28-29=2)	10	2	10	2
IPI00318297	221	o10-27i69-91o96-118i160-182o186-205i	o(1-10=10) i(27-69=43) o(91-96=6) i(118-160=43) o(182-186=5) i(205-221=17)	o(1-10=10)	i(205-221=17)	10	17	7	34
IPI00830610	167	o10-27i69-91o106-128i	o(1-10=10) i(27-69=43) o(91-106=16) i(128-167=40)	o(1-10=10)	i(128-167=40)	10	40	13	41
IPI00132002	153	o10-27i64-81o85-104i117-139o	o(1-10=10) i(27-64=38) o(81-85=5) i(104-117=14) o(139-153=17)	o(1-10=10)	o(139-153=15)	10	15	10	26
IPI00120301	273	o10-27i51-73o88-110i115-137o148-170i191-208o223-245i	o(1-10=10) i(27-51=25) o(73-88=16) i(110-115=6) o(137-148=12) i(170-191=22) o(208-223=16) i(245-273=29)	o(1-10=10)	i(245-273=29)	10	29	13	20
IPI00307926	273	o10-27i51-73o88-110i115-137o148-170i177-199o223-245i	o(1-10=10) i(27-51=25) o(73-88=16) i(110-115=6) o(137-148=12) i(170-177=8) o(199-223=25) i(245-273=29)	o(1-10=10)	i(245-273=29)	10	29	15	17
IPI00122770	278	o10-27i47-69o93-115i122-139o149-171i178-200o215-237i	o(1-10=10) i(27-47=21) o(69-93=25) i(115-122=8) o(139-149=11) i(171-178=8) o(200-215=16) i(237-278=42)	o(1-10=10)	i(237-278=42)	10	42	15	19
IPI00125076	381	o10-27i40-62o	o(1-10=10) i(27-40=14) o(62-381=8)	o(1-10=10)	o(62-381=320)	10	320	165	14
IPI00845737	101	o10-27i39-61o81-100i	o(1-10=10) i(27-39=13) o(61-81=21) i(100-101=2)	o(1-10=10)	i(100-101=2)	10	2	15	7
IPI00742309	445	o10-27i391-413o	o(1-10=10) i(27-391=365) o(413-445=2)	o(1-10=10)	o(413-445=33)	10	33	21	365
IPI00125046	321	o10-27i34-56o101-123i136-158o204-226i247-269o279-298i	o(1-10=10) i(27-34=8) o(56-101=46) i(123-136=14) o(158-204=47) i(226-247=22) o(269-279=11) i(298-321=24)	o(1-10=10)	i(298-321=24)	10	24	28	17
IPI00321644	500	o10-27i301-323o	o(1-10=10) i(27-301=275) o(323-500=14)	o(1-10=10)	o(323-500=178)	10	178	94	275
IPI00970145	247	o10-27i227-246o	o(1-10=10) i(27-227=201) o(246-247=14)	o(1-10=10)	o(246-247=2)	10	2	6	201
IPI00113299	264	o10-27i226-248o	o(1-10=10) i(27-226=200) o(248-264=14)	o(1-10=10)	o(248-264=17)	10	17	13	200
IPI00172021	264	o10-27i226-248o	o(1-10=10) i(27-226=200) o(248-264=14)	o(1-10=10)	o(248-264=17)	10	17	13	200
IPI00172040	264	o10-27i226-248o	o(1-10=10) i(27-226=200) o(248-264=14)	o(1-10=10)	o(248-264=17)	10	17	13	200
IPI00473741	264	o10-27i226-248o	o(1-10=10) i(27-226=200) o(248-264=14)	o(1-10=10)	o(248-264=17)	10	17	13	200
IPI00474425	264	o10-27i226-248o	o(1-10=10) i(27-226=200) o(248-264=14)	o(1-10=10)	o(248-264=17)	10	17	13	200
